Student_ID,Age,Gender,Study_Hours_per_Week,Attendance_Rate,Previous_Score,Assignment_Performance,Sleep_Hours_per_Night,Motivation_Level,Parental_Involvement,Internet_Access,Tutoring,Extracurricular_Activities,Family_Income,Distance_from_School,Learning_Difficulties,Academic_Support,Exam_Score
STU02520,17,Male,20.1,91.0,82.0,87.3,7.2,Medium,High,No,Yes,Yes,Medium,Moderate,No,Yes,75.1
STU02521,16,Male,15.5,100.0,56.0,64.8,6.0,Medium,Low,Yes,Yes,Yes,Medium,Far,No,No,66.8
STU02522,21,Male,19.9,88.3,59.1,74.4,6.0,Medium,Medium,Yes,Yes,No,Medium,Far,No,No,75.4
STU02523,18,Female,21.6,90.9,63.5,87.0,7.3,High,Low,Yes,No,No,Medium,Near,No,No,80.8
STU02524,20,Male,15.5,100.0,64.0,52.8,6.9,Medium,High,Yes,No,No,Medium,Moderate,Yes,No,60.1
STU02525,18,Female,20.0,88.4,68.6,72.9,6.5,High,High,Yes,No,Yes,Medium,Near,No,Yes,78.5
STU02526,21,Female,20.7,94.8,49.7,80.1,6.8,Medium,Medium,Yes,No,No,High,Moderate,No,Yes,68.8
STU02527,20,Male,14.7,81.2,72.2,64.4,7.6,High,High,Yes,No,No,Low,Near,No,No,70.9
STU02528,19,Female,26.8,92.2,64.9,83.4,4.5,High,High,Yes,No,Yes,High,Moderate,No,No,83.8
STU02529,18,Male,5.4,87.1,51.8,59.9,9.1,Medium,Low,No,No,No,Medium,Moderate,No,No,47.8
STU02530,16,Male,28.2,82.6,61.9,87.9,6.3,Medium,Medium,Yes,No,Yes,Low,Near,No,No,70.3
STU02531,16,Male,23.4,100.0,68.7,93.4,8.7,Low,Low,No,No,Yes,Low,Far,No,No,73.6
STU02532,18,Male,32.3,73.0,60.5,86.6,10.0,High,Medium,Yes,No,Yes,Medium,Moderate,No,No,73.7
STU02533,21,Female,2.8,76.4,60.5,56.9,7.8,High,Medium,Yes,No,Yes,Medium,Near,No,No,53.4
STU02534,16,Female,12.2,96.8,64.7,64.6,4.1,Medium,Medium,Yes,No,No,Low,Moderate,No,No,55.0
STU02535,19,Male,18.9,94.7,72.4,91.0,5.3,Medium,High,Yes,No,No,Low,Far,No,No,74.4
STU02536,15,Female,17.1,85.1,50.1,72.8,7.6,High,Medium,Yes,No,No,Medium,Near,No,No,72.5
STU02537,21,Male,11.5,88.4,58.8,69.8,6.0,Medium,High,No,No,Yes,Low,Moderate,Yes,No,59.4
STU02538,19,Female,17.5,90.2,69.4,77.0,9.2,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,74.7
STU02539,20,Male,25.0,88.7,63.3,73.6,5.9,Low,Low,Yes,No,No,Medium,Far,No,No,58.6
STU02540,19,Male,16.1,87.4,52.1,73.5,7.8,High,Medium,Yes,No,Yes,Medium,Moderate,No,Yes,76.5
STU02541,21,Male,4.1,76.6,66.9,65.5,6.8,High,Medium,Yes,No,No,Medium,Moderate,Yes,Yes,65.9
STU02542,20,Male,31.4,97.4,55.6,64.7,7.1,Medium,Low,Yes,No,No,Low,Far,No,No,69.7
STU02543,21,Female,7.3,83.0,61.5,51.0,8.0,Low,Low,Yes,Yes,No,High,Far,No,Yes,57.8
STU02544,16,Female,5.3,75.1,74.1,71.9,4.0,Low,Medium,Yes,No,Yes,Low,Moderate,No,No,51.0
STU02545,15,Male,9.2,86.3,70.5,40.4,6.9,Medium,High,Yes,No,Yes,Medium,Near,No,No,59.2
STU02546,21,Female,10.1,88.4,56.6,77.5,8.4,Low,Medium,Yes,No,No,Medium,Near,No,No,58.5
STU02547,21,Female,17.2,89.0,67.7,66.4,5.2,Medium,Low,Yes,No,No,Low,Moderate,Yes,Yes,64.0
STU02548,16,Female,35.9,94.7,35.2,95.2,8.0,High,Medium,Yes,No,No,Medium,Moderate,No,Yes,81.1
STU02549,17,Male,7.8,81.2,60.3,67.4,6.7,Low,High,Yes,No,No,High,Near,No,No,55.9
STU02550,16,Male,23.8,84.3,72.4,83.5,6.0,Medium,Medium,Yes,No,No,Medium,Near,No,No,80.2
STU02551,20,Female,30.6,76.6,55.9,86.9,6.6,Medium,Low,No,Yes,No,High,Moderate,No,No,74.1
STU02552,16,Female,11.6,87.3,57.5,60.9,9.1,Low,Medium,Yes,No,No,High,Near,No,No,58.7
STU02553,16,Male,14.2,76.4,82.8,62.8,7.3,Medium,High,Yes,Yes,No,Medium,Near,No,No,67.0
STU02554,15,Male,17.4,79.1,38.0,55.2,5.1,Medium,Medium,Yes,Yes,No,Medium,Near,No,No,51.6
STU02555,16,Male,11.3,94.8,50.9,71.8,7.4,Medium,Medium,Yes,No,Yes,Medium,Moderate,No,No,63.5
STU02556,21,Female,0.5,86.4,70.2,57.9,7.1,Low,Low,Yes,No,Yes,Medium,Moderate,No,No,50.0
STU02557,15,Female,25.8,99.2,66.3,72.9,8.7,Medium,,Yes,No,Yes,Low,Near,No,No,69.6
STU02558,18,Male,16.3,96.8,64.9,67.6,6.9,Medium,Low,Yes,Yes,No,High,Near,No,No,79.1
STU02559,17,Female,10.5,87.2,56.4,47.5,8.6,Medium,Low,Yes,Yes,No,Medium,Moderate,No,No,54.5
STU02560,15,Female,14.7,88.5,45.2,75.0,7.1,Low,Low,Yes,No,No,Medium,Moderate,No,No,56.4
STU02561,20,Female,12.5,82.6,50.8,61.5,7.6,Medium,Medium,Yes,Yes,Yes,Medium,Moderate,No,Yes,67.3
STU02562,18,Female,19.7,95.4,77.4,66.5,5.9,Medium,Medium,Yes,Yes,No,Medium,Near,No,Yes,81.9
STU02563,15,Female,7.8,88.6,45.1,67.8,7.9,Medium,Medium,Yes,No,No,High,Moderate,No,Yes,67.1
STU02564,15,Male,12.0,94.1,67.2,66.0,10.0,Medium,Medium,Yes,Yes,No,Medium,Far,No,No,68.3
STU02565,17,Female,16.2,78.5,56.7,76.2,9.6,Low,High,No,Yes,No,Low,Near,No,No,57.7
STU02566,21,Male,0.0,71.4,48.5,42.6,5.3,Medium,Low,Yes,No,No,Low,Moderate,No,No,41.0
STU02567,20,Male,13.0,90.0,48.8,49.3,4.4,Medium,Low,Yes,Yes,No,High,Near,No,No,60.8
STU02568,19,Male,9.5,92.0,53.3,54.1,7.6,Low,Medium,Yes,No,Yes,Medium,Near,No,Yes,54.7
STU02569,19,Male,19.9,85.8,52.4,72.2,6.6,Low,High,Yes,No,No,High,Near,No,No,57.2
STU02570,15,Male,17.0,90.8,59.0,70.9,5.7,Medium,Low,Yes,Yes,No,Low,Moderate,No,Yes,67.8
STU02571,16,Male,25.1,76.5,70.1,73.0,10.0,Medium,Low,Yes,No,No,Low,Near,Yes,Yes,72.8
STU02572,20,Female,0.0,94.4,50.0,43.9,10.0,High,Low,Yes,No,Yes,Low,Near,No,No,52.5
STU02573,18,Male,10.1,96.7,47.6,72.0,4.3,High,Medium,Yes,Yes,No,Medium,Near,No,No,62.7
STU02574,16,Female,16.6,95.2,43.2,67.4,5.8,High,Medium,Yes,Yes,Yes,Medium,Near,No,No,70.8
STU02575,16,Male,25.3,86.2,44.5,100.0,5.1,Medium,High,Yes,No,No,Low,Moderate,No,No,57.8
STU02576,20,Female,6.1,96.9,41.6,54.0,5.8,Medium,High,Yes,No,No,Medium,Near,No,No,52.4
STU02577,21,Female,8.6,73.6,58.3,61.5,8.7,Low,Medium,Yes,Yes,Yes,Medium,Near,No,Yes,46.1
STU02578,15,Male,25.5,90.7,77.8,87.1,7.4,Medium,Medium,Yes,No,No,Low,Moderate,No,No,75.5
STU02579,15,Female,33.4,92.2,60.4,86.0,8.2,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,75.6
STU02580,15,Female,28.6,90.0,48.6,62.6,9.0,High,Low,Yes,No,No,Medium,Moderate,No,No,66.2
STU02581,15,Female,28.7,75.6,56.9,98.6,7.5,Medium,Medium,No,No,No,Low,Near,No,No,73.0
STU02582,19,Female,18.4,87.3,43.0,70.7,5.6,High,Medium,Yes,Yes,Yes,Low,Moderate,No,No,62.8
STU02583,15,Female,16.1,82.4,80.1,66.1,7.8,Medium,Low,Yes,No,No,Medium,Near,No,No,66.8
STU02584,19,Female,30.2,65.4,42.7,85.1,6.8,Medium,Low,Yes,Yes,Yes,Medium,Near,No,Yes,66.3
STU02585,19,Male,12.4,73.2,62.7,73.6,6.7,Medium,Low,No,Yes,No,High,Moderate,No,No,65.3
STU02586,21,Male,6.9,96.6,57.4,62.6,5.8,Medium,High,Yes,Yes,No,Medium,Far,No,No,63.4
STU02587,15,Female,17.3,81.0,70.1,59.3,8.4,Low,Medium,Yes,Yes,Yes,Low,Moderate,No,No,61.0
STU02588,17,Male,12.1,95.6,41.4,64.6,7.8,Medium,Medium,Yes,Yes,No,High,Near,No,No,68.1
STU02589,18,Female,8.9,96.4,78.9,60.7,8.3,Low,Medium,No,No,No,High,Far,Yes,No,59.6
STU02590,16,Male,21.8,90.5,50.0,68.2,5.6,High,Low,Yes,No,No,Medium,Near,No,No,66.6
STU02591,19,Female,13.0,78.9,60.4,53.5,8.6,High,Medium,Yes,No,Yes,High,Far,No,Yes,70.3
STU02592,20,Other,16.5,94.4,58.3,60.6,7.5,High,Low,Yes,No,No,Medium,Near,No,No,79.9
STU02593,20,Male,19.3,87.1,80.9,67.8,8.4,High,High,Yes,No,No,Medium,Near,Yes,No,73.6
STU02594,18,Male,0.9,85.4,53.0,42.3,5.8,Medium,High,Yes,No,Yes,Medium,Moderate,No,No,40.1
STU02595,20,Female,,75.9,54.7,87.0,7.2,High,Medium,Yes,No,No,Medium,Far,No,No,74.1
STU02596,17,Female,33.4,80.0,50.2,100.0,8.7,Medium,High,Yes,Yes,No,Low,Far,Yes,No,76.0
STU02597,20,Male,25.2,76.0,41.6,81.9,7.9,Medium,Medium,Yes,No,No,High,Moderate,Yes,No,58.7
STU02598,16,Male,0.0,94.6,71.4,47.4,6.8,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,66.4
STU02599,16,Female,16.8,100.0,62.4,58.2,7.8,Low,Medium,Yes,No,No,Medium,Moderate,No,No,56.8
STU02600,19,Female,0.1,94.2,46.9,44.0,5.6,High,High,No,No,Yes,Medium,Moderate,No,Yes,50.5
STU02601,15,Male,24.5,87.0,68.6,84.2,8.0,Low,High,Yes,Yes,Yes,Low,Far,No,No,69.6
STU02602,21,Male,24.6,81.9,56.3,90.7,8.4,High,Medium,Yes,Yes,No,Low,Near,No,No,82.5
STU02603,17,Female,18.0,89.8,51.5,62.0,7.7,High,High,Yes,No,No,Low,Near,No,No,62.9
STU02604,19,Male,0.0,80.8,69.4,60.9,6.9,Medium,Medium,Yes,No,No,Medium,Far,No,Yes,51.6
STU02605,17,Male,15.1,84.7,46.9,59.6,7.5,Low,High,Yes,No,No,High,Far,No,No,57.4
STU02606,15,Female,6.0,76.8,46.9,66.6,6.9,Medium,Medium,Yes,Yes,Yes,Low,Near,No,Yes,52.7
STU02607,20,Male,16.1,91.5,62.1,58.6,,Low,High,No,Yes,Yes,Low,Near,No,Yes,53.1
STU02608,20,Female,14.9,92.0,60.1,74.7,8.2,Low,Medium,Yes,No,Yes,Medium,Far,No,No,65.2
STU02609,21,Male,23.3,94.1,66.3,71.0,9.4,High,Medium,No,Yes,Yes,Low,Moderate,No,No,74.4
STU02610,15,Female,13.7,90.6,48.9,87.9,7.3,Medium,Low,Yes,No,No,High,Moderate,No,No,72.1
STU02611,19,Female,28.4,89.9,72.5,87.1,6.2,Low,Low,Yes,No,No,Medium,Near,No,No,72.5
STU02612,21,Male,18.2,74.6,61.3,60.6,5.6,Low,Medium,No,No,Yes,Low,Far,No,No,49.4
STU02613,15,Female,10.8,74.1,70.8,62.4,6.0,High,Medium,Yes,No,No,Low,Near,No,No,66.8
STU02614,18,Male,14.3,88.3,74.2,71.2,10.0,Medium,High,Yes,No,No,Low,Near,No,No,68.4
STU02615,16,Female,25.3,96.0,75.0,78.0,9.4,High,Low,Yes,No,No,Medium,Near,No,No,78.4
STU02616,21,Female,26.4,82.3,59.5,83.8,8.4,Medium,High,No,Yes,No,Low,Far,No,No,70.5
STU02617,21,Male,0.0,85.1,65.9,37.8,8.9,Medium,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,66.7
STU02618,19,Male,5.4,85.2,64.5,54.5,6.2,Medium,Low,Yes,No,No,Medium,Moderate,No,No,64.5
STU02619,17,Male,10.0,66.6,50.3,46.4,8.6,Medium,Medium,Yes,No,No,Low,Near,No,No,48.9
STU02620,18,Female,26.3,87.4,86.3,78.8,8.7,Low,Medium,Yes,No,Yes,Low,Far,No,No,84.1
STU02621,19,Male,25.1,79.5,62.0,100.0,6.9,High,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,85.3
STU02622,15,Male,23.0,91.1,70.7,80.0,5.2,High,High,Yes,No,Yes,Medium,Moderate,No,No,75.5
STU02623,15,Male,24.1,84.7,62.2,67.5,4.8,Low,High,No,No,No,High,Far,No,Yes,66.7
STU02624,15,Male,28.7,83.2,60.3,81.0,7.6,Low,Low,Yes,Yes,No,Low,Near,No,No,65.2
STU02625,15,Female,19.5,83.4,59.3,68.8,6.3,High,Low,Yes,Yes,No,Low,Moderate,No,No,68.5
STU02626,17,Male,23.7,81.7,58.7,95.9,7.5,High,Medium,No,No,No,Low,Far,No,No,74.4
STU02627,18,Female,18.5,71.4,54.1,61.2,6.6,Medium,High,Yes,No,No,Medium,Moderate,No,No,64.7
STU02628,20,Male,23.4,94.5,67.0,74.4,5.3,Medium,Medium,No,No,Yes,Medium,Moderate,No,No,74.1
STU02629,16,Male,11.1,78.7,43.9,52.8,9.7,Medium,Medium,Yes,No,No,High,Near,No,No,46.9
STU02630,17,Female,,80.3,69.3,72.3,5.4,Medium,High,Yes,Yes,No,Medium,Moderate,No,No,62.1
STU02631,17,Other,9.7,85.8,62.3,43.6,6.0,Medium,High,Yes,No,No,Low,Moderate,No,No,49.8
STU02632,20,Female,12.8,73.8,49.1,55.3,7.0,High,Medium,Yes,No,Yes,Medium,Near,No,No,59.1
STU02633,20,Male,21.5,80.0,42.1,78.1,7.2,Low,Medium,Yes,Yes,Yes,High,Far,No,No,64.6
STU02634,16,Male,28.2,100.0,57.7,95.7,4.6,Medium,Low,No,No,No,Medium,Near,No,No,70.7
STU02635,16,Female,10.2,88.4,53.8,72.3,8.2,Medium,High,Yes,Yes,No,Medium,Near,No,No,62.4
STU02636,20,Male,35.2,76.4,51.3,100.0,8.0,High,Medium,Yes,No,Yes,High,Moderate,No,No,80.8
STU02637,15,Male,13.2,64.2,67.9,68.4,10.0,High,Medium,Yes,No,No,Medium,Moderate,No,No,70.4
STU02638,17,Female,15.2,95.0,64.8,69.4,7.4,High,Medium,Yes,No,No,Medium,Near,No,Yes,71.1
STU02639,19,Female,17.3,74.9,64.1,83.7,6.9,High,Low,Yes,No,No,Low,Near,No,Yes,65.2
STU02640,16,Other,10.0,79.6,53.2,75.2,5.6,High,Medium,Yes,No,No,Medium,Near,No,Yes,71.5
STU02641,16,Female,11.0,80.8,51.6,59.6,5.1,High,Medium,Yes,No,Yes,Low,Near,No,No,56.5
STU02642,20,Female,12.6,75.9,41.0,61.8,6.7,Medium,High,Yes,No,No,Medium,Near,No,No,53.4
STU02643,18,Male,5.6,84.2,59.7,43.0,5.0,Medium,High,Yes,No,No,Low,Near,No,No,46.3
STU02644,19,Male,8.4,79.5,62.9,62.5,8.2,High,Medium,Yes,Yes,No,High,Near,No,No,72.3
STU02645,19,Female,14.4,91.1,47.2,69.9,6.4,High,Low,Yes,No,No,High,Moderate,No,No,63.8
STU02646,16,Female,11.7,86.4,50.8,52.0,8.8,Medium,High,Yes,No,No,Medium,Far,No,No,50.8
STU02647,15,Male,9.8,99.3,64.0,67.1,7.4,Medium,Medium,Yes,Yes,No,Low,Moderate,Yes,No,59.8
STU02648,18,Male,23.2,99.5,54.4,67.6,7.5,Medium,Low,Yes,Yes,Yes,Low,Moderate,Yes,No,61.8
STU02649,19,Male,1.0,75.5,47.8,49.2,5.5,Medium,Low,Yes,No,Yes,Medium,Near,Yes,No,43.2
STU02650,16,Female,19.7,81.7,82.9,84.7,8.0,Low,High,No,No,No,Medium,Moderate,No,No,70.4
STU02651,19,Male,16.2,100.0,72.0,82.8,7.7,Medium,High,Yes,Yes,No,Medium,Moderate,No,No,84.8
STU02652,21,Male,17.3,73.4,47.9,60.1,4.1,Medium,Low,Yes,Yes,No,Medium,Moderate,Yes,No,52.6
STU02653,18,Female,5.2,93.0,49.1,50.1,8.9,High,Low,Yes,Yes,No,Medium,Near,No,No,71.8
STU02654,18,Female,10.6,90.5,60.7,72.2,8.3,High,High,Yes,No,No,Medium,Near,No,No,66.9
STU02655,21,Male,18.1,76.5,63.9,77.6,5.8,Medium,Low,Yes,No,No,Medium,Moderate,No,No,63.4
STU02656,17,Female,10.7,77.0,50.2,69.6,8.4,High,Medium,Yes,No,No,Medium,Moderate,No,No,63.7
STU02657,21,Female,2.7,100.0,46.5,24.6,6.4,Medium,Medium,Yes,No,Yes,Medium,Far,No,Yes,48.5
STU02658,20,Male,12.8,100.0,50.5,53.7,6.0,Medium,Low,Yes,Yes,No,Low,Near,No,No,58.8
STU02659,20,Male,13.5,89.3,66.8,71.4,7.5,High,Medium,Yes,No,Yes,Low,Near,Yes,No,67.9
STU02660,16,Male,20.8,71.1,68.0,90.2,8.5,High,High,Yes,No,Yes,Medium,Moderate,No,No,71.6
STU02661,18,Male,24.1,97.6,82.8,72.7,9.3,Low,Medium,Yes,Yes,Yes,Low,Far,No,No,78.2
STU02662,17,Female,16.1,71.1,45.7,69.2,9.6,High,Medium,No,No,No,Medium,Near,Yes,No,47.2
STU02663,17,Male,18.5,92.2,46.1,61.0,,High,High,Yes,No,No,Medium,Moderate,No,No,60.6
STU02664,19,Female,23.4,68.8,58.7,93.9,4.4,Medium,High,Yes,No,Yes,High,Near,Yes,No,58.9
STU02665,19,Male,13.5,85.1,65.9,55.7,6.4,Medium,Low,Yes,No,No,Medium,Moderate,No,No,59.9
STU02666,21,Male,19.3,93.8,63.4,81.9,5.6,High,Medium,Yes,No,No,Low,Moderate,No,No,69.9
STU02667,17,Female,3.6,56.7,61.1,44.5,10.0,High,Medium,Yes,Yes,Yes,Low,Far,No,No,54.8
STU02668,21,Male,10.5,79.7,75.9,39.1,7.4,Medium,Medium,Yes,No,No,High,Near,No,No,72.2
STU02669,21,Male,28.7,86.5,45.8,88.2,6.7,Low,Medium,Yes,No,Yes,Low,Near,No,Yes,56.2
STU02670,19,Male,23.2,81.6,56.5,76.9,6.2,High,Medium,Yes,Yes,Yes,Medium,Moderate,No,No,78.9
STU02671,18,Male,21.7,78.3,46.6,81.9,7.3,Low,Medium,Yes,No,Yes,Medium,Near,No,Yes,63.0
STU02672,21,Female,7.9,83.7,55.0,61.5,4.0,Medium,Low,Yes,No,No,Medium,Moderate,No,No,51.7
STU02673,15,Male,2.8,95.4,60.7,43.0,8.4,Low,Low,Yes,No,Yes,Medium,Moderate,No,No,45.3
STU02674,18,Female,7.3,98.7,59.3,56.1,9.1,Medium,Medium,Yes,No,No,Medium,Near,No,Yes,55.2
STU02675,17,Female,15.8,92.1,86.8,80.4,4.4,Low,High,Yes,No,Yes,High,Far,No,No,76.0
STU02676,17,Male,19.2,100.0,79.4,80.6,7.9,Medium,Medium,Yes,Yes,No,Low,Near,No,No,79.4
STU02677,21,Male,27.7,79.7,38.3,88.8,7.7,Medium,Low,No,Yes,Yes,High,Far,No,No,68.9
STU02678,18,Female,5.4,91.0,66.6,77.3,7.8,Low,Medium,Yes,No,Yes,Medium,Far,No,Yes,53.8
STU02679,19,Female,10.5,74.8,68.2,68.2,7.8,Medium,Medium,Yes,Yes,No,High,Moderate,No,No,72.5
STU02680,19,Male,28.1,100.0,56.4,93.3,5.4,Medium,High,Yes,No,Yes,Low,Near,No,Yes,77.2
STU02681,20,Female,2.3,86.0,73.8,37.5,6.8,Medium,High,No,No,No,Low,Far,No,No,48.5
STU02682,17,Male,16.8,93.0,60.7,80.0,,High,Medium,Yes,No,Yes,High,Moderate,No,Yes,74.7
STU02683,16,Female,0.0,67.4,55.3,53.7,4.5,Medium,Low,Yes,No,No,High,Near,No,Yes,41.9
STU02684,20,Male,12.2,92.8,78.0,71.9,7.2,High,High,Yes,No,Yes,Medium,Near,No,No,76.5
STU02685,19,Female,30.7,86.1,64.7,89.1,7.9,Medium,High,Yes,No,No,Medium,Near,Yes,No,73.1
STU02686,18,Female,19.4,89.6,56.6,81.7,6.5,High,High,Yes,No,No,High,Far,No,Yes,76.7
STU02687,19,Male,25.6,85.1,51.3,83.2,7.7,High,Low,Yes,No,No,Low,Far,No,No,77.1
STU02688,18,Male,19.4,83.8,57.6,75.2,7.1,High,Medium,No,No,Yes,Medium,Far,No,No,73.5
STU02689,20,Male,19.2,81.9,66.9,90.9,6.7,Medium,Low,Yes,Yes,No,High,Moderate,No,No,81.7
STU02690,17,Other,1.9,84.1,65.2,55.8,,Medium,Low,Yes,No,No,Medium,Moderate,No,Yes,50.0
STU02691,19,Male,31.5,99.7,52.4,100.0,8.9,Low,Low,No,Yes,No,Medium,Near,No,No,75.5
STU02692,21,Male,28.0,81.3,61.9,89.4,6.8,High,High,Yes,No,Yes,Medium,Near,No,Yes,74.5
STU02693,18,Female,9.0,100.0,57.5,75.0,5.7,Medium,Low,Yes,Yes,Yes,Medium,Near,Yes,No,60.4
STU02694,17,Female,27.3,85.6,59.4,83.8,5.1,High,,Yes,No,No,Low,Moderate,No,No,74.8
STU02695,16,Female,23.5,99.0,69.6,72.5,4.7,Low,High,No,No,No,High,Far,No,Yes,66.2
STU02696,18,Female,20.2,96.4,64.0,68.7,4.8,Medium,Low,No,No,No,Medium,Far,No,No,70.9
STU02697,20,Male,16.7,69.4,67.0,67.4,,Low,High,Yes,Yes,No,High,Near,No,No,64.6
STU02698,16,Female,14.2,71.5,71.2,46.9,6.8,Medium,Medium,Yes,No,No,High,Moderate,No,No,64.8
STU02699,16,Male,28.9,78.2,51.9,75.7,6.5,Low,Medium,No,Yes,Yes,Low,Moderate,No,No,67.1
STU02700,15,Male,16.1,69.6,68.4,79.9,5.7,Medium,Medium,No,No,No,Low,Moderate,No,No,57.3
STU02701,19,Female,18.8,80.9,55.1,81.7,6.2,Medium,Low,Yes,No,No,Medium,Moderate,No,No,63.8
STU02702,18,Female,28.3,85.3,45.0,87.7,8.0,High,Medium,No,No,Yes,Medium,Near,No,Yes,75.5
STU02703,16,Male,24.3,91.5,54.7,99.1,8.5,Medium,Medium,Yes,No,Yes,Medium,Far,No,Yes,75.6
STU02704,15,Female,5.1,86.8,46.1,49.5,9.5,Medium,Medium,Yes,Yes,No,Medium,Moderate,No,No,52.4
STU02705,20,Male,10.3,85.1,76.0,67.1,7.1,Low,Medium,Yes,No,No,Medium,Moderate,No,No,57.1
STU02706,17,Male,8.4,95.2,78.0,67.4,9.0,High,Medium,Yes,Yes,No,Low,Near,No,No,74.6
STU02707,21,Female,18.6,93.9,76.2,70.0,7.2,Medium,Medium,Yes,Yes,Yes,Medium,Near,No,No,74.3
STU02708,21,Male,11.1,100.0,42.5,59.0,9.2,Medium,Medium,No,No,No,Medium,Near,No,No,55.2
STU02709,18,Male,11.9,86.9,48.1,63.9,7.9,Medium,Medium,Yes,No,No,Medium,Moderate,No,No,58.0
STU02710,16,Female,13.1,60.9,73.5,61.4,7.1,Medium,Medium,Yes,No,No,Low,Far,No,No,53.7
STU02711,21,Other,18.0,89.3,56.6,93.8,4.0,High,Medium,Yes,No,No,Medium,Moderate,Yes,Yes,61.7
STU02712,19,Male,12.9,100.0,49.0,64.5,6.8,High,Medium,Yes,No,No,Low,Moderate,No,No,61.0
STU02713,21,Female,22.7,95.3,61.0,82.5,5.8,Low,Medium,Yes,No,No,Medium,Moderate,No,No,61.3
STU02714,21,Female,6.3,97.6,55.6,53.8,6.5,Low,High,Yes,Yes,Yes,Medium,Near,No,No,53.8
STU02715,21,Female,3.2,85.9,69.4,73.4,8.9,Medium,Medium,Yes,Yes,No,Low,Moderate,No,No,66.3
STU02716,15,Female,9.8,94.1,57.5,62.2,7.6,High,Medium,Yes,Yes,No,Medium,Moderate,No,No,67.2
STU02717,16,Male,6.9,98.1,62.3,45.5,8.5,Medium,Medium,Yes,Yes,No,Medium,Near,No,Yes,65.5
STU02718,19,Male,15.4,81.7,65.5,60.1,7.9,Low,Low,Yes,No,Yes,Low,Near,Yes,Yes,53.6
STU02719,16,Male,11.8,80.0,70.8,73.2,5.6,Medium,Medium,No,No,No,Low,Moderate,No,No,61.2
STU02720,18,Female,4.6,89.5,61.3,57.5,9.9,Medium,High,Yes,No,No,High,Near,No,No,52.3
STU02721,18,Female,4.5,94.7,72.7,65.2,6.7,Medium,Medium,Yes,Yes,Yes,Medium,Far,Yes,No,66.9
STU02722,18,Female,16.5,57.4,73.7,80.5,8.6,High,Low,Yes,No,No,High,Moderate,No,No,80.0
STU02723,20,Other,22.2,83.1,70.1,74.3,9.4,Medium,Medium,Yes,No,No,Medium,Near,No,No,69.3
STU02724,21,Male,9.4,65.5,52.1,61.2,5.0,Medium,Medium,Yes,No,No,Medium,Near,Yes,No,41.7
STU02725,20,Male,14.3,83.8,56.2,63.8,6.9,High,Medium,Yes,No,No,Medium,Far,No,No,66.4
STU02726,15,Male,9.9,100.0,70.5,66.7,8.0,Medium,Low,Yes,No,No,Medium,Moderate,No,No,67.6
STU02727,18,Male,13.8,78.8,66.4,52.7,6.6,Low,Medium,Yes,No,No,Low,Moderate,Yes,No,46.4
STU02728,19,Male,29.1,82.1,60.6,83.7,,Medium,High,Yes,Yes,Yes,Medium,Near,No,No,84.6
STU02729,16,Male,35.0,91.6,81.7,88.0,7.4,High,High,Yes,No,No,Medium,Far,No,No,97.9
STU02730,21,Female,11.4,94.9,40.4,65.1,7.9,Low,Medium,Yes,No,No,Low,Moderate,No,No,50.8
STU02731,17,Female,10.9,94.6,49.1,60.1,9.8,High,High,Yes,No,No,Low,Moderate,No,Yes,59.7
STU02732,19,Female,,85.4,76.2,76.9,4.9,High,High,Yes,No,Yes,Low,Far,Yes,No,61.7
STU02733,21,Female,16.0,90.7,69.4,81.7,6.3,Medium,Medium,Yes,No,Yes,Medium,Near,No,No,70.0
STU02734,20,Male,20.4,90.3,68.7,88.6,5.6,High,High,Yes,No,Yes,Medium,Moderate,No,No,76.5
STU02735,20,Female,14.0,78.0,54.4,63.8,7.6,Medium,Low,No,Yes,No,High,Near,No,No,68.2
STU02736,19,Female,13.5,67.5,47.5,77.1,9.5,Medium,High,No,Yes,Yes,Low,Moderate,No,Yes,49.7
STU02737,20,Female,18.5,76.0,51.2,49.0,5.4,Low,High,No,No,No,Low,Near,No,No,46.4
STU02738,18,Male,16.9,99.4,52.1,76.2,4.9,Medium,Low,Yes,No,No,Medium,Far,No,No,60.3
STU02739,15,Male,11.1,100.0,52.8,50.3,7.3,Medium,Medium,Yes,No,Yes,High,Near,No,Yes,63.5
STU02740,16,Male,16.0,84.1,44.5,79.9,9.0,Medium,Medium,Yes,No,Yes,Low,Moderate,No,No,54.8
STU02741,15,Female,16.0,99.0,70.4,82.1,5.8,Medium,Low,Yes,No,No,Medium,Far,No,Yes,73.7
STU02742,21,Female,0.0,82.0,57.7,57.2,5.5,Medium,Medium,Yes,No,No,Medium,Far,No,Yes,51.5
STU02743,16,Female,14.5,88.5,45.2,64.4,9.4,Medium,Medium,Yes,Yes,Yes,Low,Moderate,No,No,59.9
STU02744,16,Male,22.2,78.9,51.6,67.1,6.7,High,Medium,Yes,No,No,Medium,Moderate,No,No,72.0
STU02745,15,Female,11.5,95.1,60.3,64.5,8.0,High,Medium,Yes,Yes,No,Low,Near,No,No,73.9
